ts,T,H,PMS1,PMS2_5,PMS10,CO2,NO2,CO,VoC,C2H5OH
2023-04-17 08:06:58,31.453892,50.856735,71.8578,132.25221,141.06853,448.9751,311.5968,185.23898,253.97568,226.47975
2023-04-17 08:06:59,31.449938,50.863266,71.77469,131.94846,140.58296,448.5525,311.46564,185.48962,253.86336,226.45227
2023-04-17 08:07:00,31.448925,50.866978,71.92638,131.54005,139.91042,448.51984,311.3871,185.70953,253.84084,226.45943
2023-04-17 08:07:01,31.454292,50.917927,72.00974,135.04428,146.62099,452.8803,315.68976,184.31305,253.39626,227.02386
2023-04-17 08:07:02,31.456173,50.92415,72.04842,134.61778,145.75912,452.38382,315.32288,184.61758,253.41354,226.98584
2023-04-17 08:07:03,31.456738,50.923992,71.93549,134.08954,144.49251,452.05258,315.0189,184.81339,253.35602,227.17657
2023-04-17 08:07:04,31.455238,50.93396,71.92982,133.62808,143.50204,451.5563,314.4855,184.81635,253.30493,227.06242
2023-04-17 08:07:05,31.456339,50.931934,71.93761,133.30754,142.65794,451.24042,313.95282,184.70328,253.32584,227.1269
2023-04-17 08:07:06,31.451342,50.93625,72.10183,133.19832,142.19899,450.81238,313.85257,185.06631,253.18729,227.13414
2023-04-17 08:07:07,31.452053,50.93821,72.01924,132.80707,141.4731,450.4279,313.74292,185.5657,253.36461,227.16527
2023-04-17 08:07:08,31.458767,50.946762,72.052025,132.69675,141.54263,450.10892,313.64908,185.69508,253.40207,227.26515
2023-04-17 08:07:09,31.4548,50.953377,71.97119,132.40227,141.07227,449.6918,313.51035,185.94029,253.2897,227.23827
2023-04-17 08:07:10,31.453794,50.95714,72.1246,132.006,140.412,449.66284,313.42606,186.1582,253.26921,227.24594
2023-04-17 08:07:11,31.459078,51.00766,72.18669,135.34737,146.88756,453.98837,317.7419,184.81181,252.75356,227.78047
2023-04-17 08:07:12,31.460968,51.014133,72.22784,134.94063,146.05992,453.49216,317.38635,185.11743,252.78175,227.7449
2023-04-17 08:07:13,31.461485,51.014088,72.11716,134.43575,144.82289,453.16083,317.08844,185.30757,252.73259,227.9392
2023-04-17 08:07:14,31.45997,51.02421,72.11743,133.99861,143.86946,452.6658,316.55594,185.30098,252.68625,227.82797
2023-04-17 08:07:15,31.461084,51.02242,72.128235,133.70375,143.05962,452.353,316.02393,185.18459,252.71262,227.89389
2023-04-17 08:07:16,31.456095,51.026905,72.29796,133.61938,142.63351,451.9301,315.9213,185.54654,252.57736,227.90233
2023-04-17 08:07:17,31.45679,51.028904,72.21755,133.2452,141.9331,451.54535,315.80658,186.04344,252.75977,227.93492
2023-04-17 08:07:18,31.46351,51.037537,72.25109,133.15308,142.02647,451.2308,315.71198,186.16867,252.79765,228.0356
2023-04-17 08:07:19,31.459532,51.04424,72.172516,132.86784,141.57137,450.8195,315.5655,186.40825,252.68527,228.00932
2023-04-17 08:07:20,31.458534,51.048058,72.327545,132.48363,140.92365,450.79456,315.47528,186.62398,252.66682,228.01752
2023-04-17 08:07:21,31.463726,51.097977,72.36933,135.6612,147.16032,455.082,319.803,185.33032,252.08026,228.5217
2023-04-17 08:07:22,31.465626,51.1047,72.41297,135.27473,146.36783,454.58652,319.45908,185.63683,252.1197,228.48868
2023-04-17 08:07:23,31.466097,51.104767,72.30442,134.7935,145.1611,454.25555,319.16742,185.82097,252.07912,228.68666
2023-04-17 08:07:24,31.464567,51.115055,72.31064,134.38104,144.24559,453.7622,318.6359,185.80452,252.03767,228.57846
2023-04-17 08:07:25,31.465694,51.113503,72.32432,134.11206,143.47044,453.45288,318.1046,185.68448,252.06967,228.6459
2023-04-17 08:07:26,31.46071,51.118156,72.499466,134.05278,143.07782,453.03552,317.9996,186.04509,251.93782,228.65562
2023-04-17 08:07:27,31.461391,51.120197,72.42119,133.69574,142.4033,452.65073,317.87964,186.53922,252.12544,228.68971
2023-04-17 08:07:28,31.468117,51.12891,72.45544,133.62196,142.5208,452.34113,317.78427,186.65999,252.16379,228.79123
2023-04-17 08:07:29,31.464125,51.135696,72.379074,133.34592,142.08092,451.93588,317.62982,186.89377,252.05133,228.76556
2023-04-17 08:07:30,31.463139,51.139572,72.53562,132.9736,141.44604,451.91544,317.5335,187.1071,252.03496,228.77428
2023-04-17 08:07:31,31.468233,51.188698,72.55812,135.98672,147.44019,456.1616,321.87155,185.86882,251.37766,229.24757
2023-04-17 08:07:32,31.470142,51.195683,72.60431,135.621,146.68367,455.66724,321.53952,186.17601,251.42868,229.21721
2023-04-17 08:07:33,31.470566,51.195866,72.49774,135.16367,145.50804,455.3371,321.25427,186.35379,251.3969,229.41904
2023-04-17 08:07:34,31.469019,51.20632,72.50991,134.77618,144.63121,454.84583,320.72382,186.32718,251.36055,229.314
2023-04-17 08:07:35,31.47016,51.205013,72.52631,134.53328,143.89119,454.54044,320.19336,186.20314,251.39835,229.383
2023-04-17 08:07:36,31.465183,51.20984,72.7068,134.49931,143.53265,454.129,320.08594,186.56221,251.26993,229.39407
2023-04-17 08:07:37,31.465849,51.211918,72.63058,134.15947,142.88438,453.7445,319.96054,187.05327,251.4629,229.42966
2023-04-17 08:07:38,31.47258,51.220715,72.665474,134.10413,143.0263,453.44028,319.86438,187.16931,251.50174,229.53206
2023-04-17 08:07:39,31.468576,51.22759,72.59128,133.8372,142.60168,453.04147,319.7018,187.39708,251.38919,229.50702
2023-04-17 08:07:40,31.467598,51.231518,72.749245,133.47664,141.97992,453.02585,319.59918,187.60782,251.37497,229.5163
2023-04-17 08:07:41,31.47259,51.27966,72.75361,136.32492,147.72804,457.22748,323.94595,186.42763,250.64735,229.95827
2023-04-17 08:07:42,31.474512,51.286915,72.80237,135.98036,147.00835,456.73477,323.62616,186.73526,250.71027,229.93065
2023-04-17 08:07:43,31.474886,51.287212,72.69763,135.54718,145.86447,456.40588,323.34756,186.90636,250.68758,230.13649
2023-04-17 08:07:44,31.473324,51.297844,72.71571,135.18498,145.0272,455.91714,322.8182,186.86928,250.65646,230.03468
2023-04-17 08:07:45,31.474478,51.296783,72.7347,134.9683,144.32275,455.61618,322.28867,186.7409,250.70024,230.1053
2023-04-17 08:07:46,31.469507,51.301785,72.920425,134.95984,143.99892,455.211,322.17886,187.09816,250.57535,230.11783
2023-04-17 08:07:47,31.47016,51.3039,72.84618,134.6372,143.37724,454.82715,322.04788,187.58586,250.77379,230.15494
2023-04-17 08:07:48,31.476892,51.31278,72.88165,134.60037,143.54387,454.52884,321.95093,187.6969,250.81317,230.25827
2023-04-17 08:07:49,31.472878,51.31974,72.80958,134.34253,143.13446,454.1368,321.78003,187.91846,250.70047,230.23386
2023-04-17 08:07:50,31.471909,51.323723,72.96885,133.99352,142.52611,454.12643,321.671,188.12642,250.68843,230.24371
2023-04-17 08:07:51,31.476791,51.37068,72.95627,136.6767,148.02483,458.28024,326.02466,187.00699,249.89104,230.65388
2023-04-17 08:07:52,31.478727,51.378212,73.00766,136.35379,147.34277,457.7896,325.71744,187.31483,249.96617,230.62915
2023-04-17 08:07:53,31.479052,51.378628,72.90459,135.945,146.23138,457.4625,325.44568,187.4789,249.95284,230.8391
2023-04-17 08:07:54,31.47747,51.389442,72.92858,135.60835,145.43446,456.97668,324.9176,187.43105,249.92714,230.74065
2023-04-17 08:07:55,31.47864,51.388638,72.94998,135.41803,144.76602,456.68066,324.38904,187.298,249.97708,230.81297
2023-04-17 08:07:56,31.473675,51.393814,73.140816,135.43521,144.47736,456.28214,324.2769,187.6532,249.85582,230.82704
2023-04-17 08:07:57,31.474312,51.395966,73.06847,135.12979,143.8827,455.89926,324.14017,188.13725,250.05983,230.86569
2023-04-17 08:07:58,31.48105,51.40493,73.10444,135.11154,144.07426,455.60736,324.04242,188.243,250.0998,230.97
2023-04-17 08:07:59,31.477022,51.411976,73.03444,134.86269,143.68005,455.22247,323.86304,188.45818,249.98698,230.94623
2023-04-17 08:08:00,31.476063,51.416016,73.19489,134.52502,143.08536,455.21783,323.7474,188.66313,249.97716,230.9567
2023-04-17 08:08:01,31.480831,51.461586,73.166664,137.04312,148.33157,459.3202,328.10608,187.60713,249.11052,231.33452
2023-04-17 08:08:02,31.48278,51.469402,73.220726,136.74236,147.68796,458.83218,327.8118,187.91498,249.19814,231.31276
2023-04-17 08:08:03,31.483053,51.469936,73.11916,136.35814,146.60973,458.5073,327.54706,188.07166,249.19446,231.527
2023-04-17 08:08:04,31.481455,51.48094,73.14901,136.04732,145.85393,458.0249,327.02042,188.01273,249.17438,231.432
2023-04-17 08:08:05,31.48264,51.48039,73.17266,135.88342,145.22191,457.7343,326.49295,187.8747,249.23068,231.50615
2023-04-17 08:08:06,31.47768,51.485744,73.36846,135.92635,144.96902,457.34283,326.37845,188.22755,249.11316,231.5218
2023-04-17 08:08:07,31.478304,51.487934,73.297935,135.63814,144.40166,456.96133,326.23584,188.70767,249.32285,231.56203
2023-04-17 08:08:08,31.485044,51.496986,73.33431,135.6385,144.61841,456.67642,326.13736,188.80786,249.36343,231.66737
2023-04-17 08:08:09,31.481005,51.504116,73.266335,135.39853,144.23941,456.29904,325.9493,189.01643,249.25046,231.64424
2023-04-17 08:08:10,31.480055,51.50821,73.42782,135.07198,143.65854,456.30057,325.82697,189.21819,249.24294,231.65536
2023-04-17 08:08:11,31.484701,51.55218,73.38533,137.42531,148.64926,460.348,330.1885,188.22832,248.30777,232.0003
2023-04-17 08:08:12,31.486668,51.56029,73.44212,137.1471,148.0449,459.8631,329.9075,188.53592,248.40826,231.98163
2023-04-17 08:08:13,31.486885,51.560944,73.34189,136.78764,147.00047,459.54095,329.6501,188.68488,248.41447,232.20032
2023-04-17 08:08:14,31.485271,51.572147,73.37754,136.50285,146.28668,459.06244,329.12494,188.61456,248.40016,232.1089
2023-04-17 08:08:15,31.486471,51.571857,73.40327,136.36545,145.69138,458.77786,328.59872,188.4712,248.46303,232.18492
2023-04-17 08:08:16,31.481518,51.577393,73.6039,136.43422,145.47475,458.3938,328.48193,188.82147,248.34932,232.20232
2023-04-17 08:08:17,31.482126,51.579617,73.53508,136.16313,144.93501,458.0141,328.33328,189.29736,248.56482,232.24414
2023-04-17 08:08:18,31.488869,51.588757,73.571754,136.18213,145.17715,457.73672,328.2341,189.39172,248.60612,232.35052
2023-04-17 08:08:19,31.484816,51.595974,73.50575,135.95091,144.8133,457.36722,328.03723,189.59352,248.49297,232.32808
2023-04-17 08:08:20,31.483877,51.60012,73.66813,135.63521,144.24648,457.37543,327.90808,189.79185,248.48776,232.33989
2023-04-17 08:08:21,31.488396,51.64228,73.61284,137.82436,148.97903,461.36414,332.2702,188.8708,247.48482,232.65135
2023-04-17 08:08:22,31.49038,51.65069,73.67242,137.56915,148.41466,460.88287,332.00287,189.1779,247.5985,232.63591
2023-04-17 08:08:23,31.490543,51.651463,73.57335,137.23462,147.40474,460.564,331.753,189.3188,247.61491,232.8592
2023-04-17 08:08:24,31.488913,51.662876,73.61473,136.97606,146.73364,460.08984,331.22955,189.23683,247.60657,232.77145
2023-04-17 08:08:25,31.490126,51.662846,73.64234,136.8651,146.17545,459.8118,330.7047,189.08778,247.67618,232.84944
2023-04-17 08:08:26,31.485178,51.668564,73.84762,136.9598,145.9956,459.43558,330.58566,189.43518,247.5664,232.86867
2023-04-17 08:08:27,31.485773,51.670822,73.78042,136.7057,145.48381,459.0581,330.43094,189.90659,247.78784,232.91211
2023-04-17 08:08:28,31.492517,51.680054,73.81727,136.74335,145.75146,458.78888,330.3311,189.99486,247.8299,233.01964
2023-04-17 08:08:29,31.488453,51.68736,73.7532,136.52075,145.4027,458.42764,330.12524,190.18968,247.71657,232.99786
2023-04-17 08:08:30,31.487524,51.69156,73.9163,136.21558,144.8501,458.44305,329.9892,190.38438,247.71378,233.01042
2023-04-17 08:08:31,31.491909,51.731686,73.849785,138.24141,149.32202,462.36923,334.34952,189.53482,246.64389,233.28784
2023-04-17 08:08:32,31.49391,51.740402,73.9122,138.00969,148.79839,461.89218,334.09622,189.84119,246.7711,233.27573
2023-04-17 08:08:33,31.49402,51.741302,73.81412,137.70018,147.82362,461.57706,333.85416,189.97365,246.79802,233.50381
2023-04-17 08:08:34,31.49237,51.752926,73.86114,137.46802,147.19595,461.1078,333.33258,189.87973,246.79582,233.41982
2023-04-17 08:08:35,31.4936,51.753166,73.89044,137.3835,146.67517,460.83685,332.8093,189.72467,246.8724,233.4999
2023-04-17 08:08:36,31.488659,51.75907,74.10018,137.50409,146.53256,460.4689,332.68808,190.06894,246.7667,233.52106
2023-04-17 08:08:37,31.489239,51.761364,74.034485,137.26686,146.04898,460.0941,332.52713,190.53558,246.9942,233.56616
2023-04-17 08:08:38,31.495985,51.770683,74.071396,137.32309,146.34229,459.83362,332.42667,190.61751,247.0371,233.67488
2023-04-17 08:08:39,31.491907,51.778084,74.00918,137.10896,146.00854,459.48108,332.21176,190.80518,246.92357,233.65382
2023-04-17 08:08:40,31.490992,51.782333,74.17283,136.814,145.47034,459.50424,332.06873,190.99603,246.92322,233.66714
2023-04-17 08:08:41,31.495234,51.82021,74.096756,138.67775,149.67941,463.36383,336.42462,190.2206,245.78728,233.90987
2023-04-17 08:08:42,31.497255,51.82924,74.16209,138.46994,149.19724,462.8915,336.1858,190.52597,245.92836,233.90125
2023-04-17 08:08:43,31.497309,51.83027,74.06478,138.18553,148.2583,462.5807,335.9518,190.64967,245.96613,234.1343
2023-04-17 08:08:44,31.495644,51.842117,74.11735,137.97993,147.67476,462.11685,335.43228,190.54353,245.97026,234.05418
2023-04-17 08:08:45,31.49689,51.842625,74.148155,137.92174,147.19167,461.8536,334.91077,190.38213,246.05406,234.13643
2023-04-17 08:08:46,31.491951,51.848717,74.36213,138.06818,147.0867,461.49432,334.7874,190.72298,245.95248,234.15968
2023-04-17 08:08:47,31.49252,51.85104,74.29782,137.84767,146.63159,461.12268,334.62024,191.18459,246.18616,234.20645
2023-04-17 08:08:48,31.499262,51.860455,74.33464,137.92241,146.95065,460.8716,334.51923,191.25993,246.23003,234.31642
2023-04-17 08:08:49,31.495174,51.867947,74.274216,137.71654,146.63184,460.52817,334.29514,191.44026,246.11626,234.2961
2023-04-17 08:08:50,31.49427,51.87225,74.43823,137.43138,146.10814,460.55966,334.1451,191.62704,246.11842,234.31029
2023-04-17 08:08:51,31.498367,51.90765,74.35436,139.13454,150.05237,464.34848,338.4938,190.92834,244.9174,234.51761
2023-04-17 08:08:52,31.50041,51.917004,74.42268,138.95113,149.61234,463.88147,338.26984,191.23247,245.0727,234.5126
2023-04-17 08:08:53,31.500406,51.918163,74.32596,138.6919,148.70984,463.57553,338.04422,191.34709,245.1216,234.75078
2023-04-17 08:08:54,31.498722,51.93024,74.38396,138.51292,148.17116,463.11765,337.52692,191.22849,245.13225,234.67464
2023-04-17 08:08:55,31.499987,51.931026,74.41604,138.4809,147.72597,462.8627,337.0074,191.06036,245.22348,234.75922
2023-04-17 08:08:56,31.495052,51.937305,74.634026,138.65312,147.65909,462.51248,336.88205,191.39754,245.12616,234.78468
2023-04-17 08:08:57,31.495605,51.939663,74.57097,138.4491,147.23265,462.14453,336.7086,191.85385,245.36617,234.83316
2023-04-17 08:08:58,31.502348,51.949173,74.60755,138.54222,147.57753,461.90353,336.6071,191.92238,245.41107,234.94446
2023-04-17 08:08:59,31.49825,51.95676,74.54884,138.34444,147.27356,461.56964,336.37375,192.0952,245.29707,234.9249
2023-04-17 08:09:00,31.497356,51.96111,74.71302,138.06865,146.76443,461.61008,336.21667,192.27766,245.3019,234.94002
2023-04-17 08:09:01,31.501303,51.993816,74.62324,139.61311,150.44223,465.32376,340.55527,191.65833,244.03662,235.11119
2023-04-17 08:09:02,31.503366,52.003498,74.69462,139.45453,150.04506,464.86264,340.3466,191.96094,244.20653,235.10995
2023-04-17 08:09:03,31.503307,52.00479,74.59827,139.2205,149.17961,464.56216,340.12967,192.06613,244.26688,235.35345
2023-04-17 08:09:04,31.501604,52.017113,74.66157,139.06824,148.68633,464.11078,339.6148,191.9348,244.28424,235.2814
2023-04-17 08:09:05,31.502886,52.01817,74.694695,139.06218,148.27933,463.8648,339.0975,191.75964,244.38318,235.36841
2023-04-17 08:09:06,31.497955,52.024643,74.916435,139.26007,148.25092,463.52408,338.97028,192.09286,244.29028,235.39624
2023-04-17 08:09:07,31.498497,52.02703,74.85451,139.07228,147.85332,463.16037,338.79047,192.54361,244.53671,235.44649
2023-04-17 08:09:08,31.505236,52.03664,74.89067,139.18365,148.22404,462.93018,338.68863,192.6051,244.58281,235.55917
2023-04-17 08:09:09,31.501125,52.044323,74.8336,138.99368,147.93477,462.6062,338.44595,192.77025,244.46855,235.54042
2023-04-17 08:09:10,31.500246,52.048725,74.99772,138.72679,147.44028,462.65622,338.28186,192.94818,244.47604,235.55655
2023-04-17 08:09:11,31.504038,52.078514,74.904,140.11482,150.8503,466.29013,342.60727,192.41077,243.14758,235.69075
2023-04-17 08:09:12,31.506124,52.08853,74.978546,139.98152,150.49664,465.8355,342.41434,192.7116,243.33238,235.69345
2023-04-17 08:09:13,31.506008,52.089966,74.88234,139.77267,149.66878,465.54105,342.2064,192.80704,243.40459,235.94249
2023-04-17 08:09:14,31.504286,52.10253,74.95079,139.64714,149.22162,465.0968,341.69418,192.66277,243.42885,235.8746
2023-04-17 08:09:15,31.505585,52.10387,74.98474,139.6668,148.85294,464.86044,341.17935,192.48021,243.53574,235.96419
2023-04-17 08:09:16,31.50066,52.110535,75.20996,139.89018,148.86327,464.5296,341.05045,192.8092,243.44737,235.99457
2023-04-17 08:09:17,31.501188,52.11296,75.149,139.7183,148.49477,464.17072,340.8643,193.25417,243.70036,236.04657
2023-04-17 08:09:18,31.507923,52.12267,75.18457,139.84775,148.8913,463.95206,340.7622,193.3084,243.74779,236.16077
2023-04-17 08:09:19,31.503803,52.13045,75.12904,139.66528,148.61656,463.63846,340.51016,193.46571,243.63327,236.14285
2023-04-17 08:09:20,31.502937,52.1349,75.29287,139.40677,148.13666,463.69876,340.33905,193.63885,243.64355,236.16006
2023-04-17 08:09:21,31.506567,52.161552,75.197296,140.64095,151.27782,467.24808,344.64795,193.18587,242.25275,236.25642
2023-04-17 08:09:22,31.508678,52.171913,75.275085,140.5334,150.9683,466.80057,344.47122,193.48465,242.45288,236.26324
2023-04-17 08:09:23,31.508503,52.173485,75.17882,140.34972,150.17865,466.51276,344.2726,193.57002,242.53726,236.518
2023-04-17 08:09:24,31.506762,52.186317,75.25225,140.25089,149.77818,466.0762,343.76334,193.41257,242.56862,236.4544
2023-04-17 08:09:25,31.508081,52.18793,75.286766,140.29593,149.448,465.85016,343.25128,193.22229,242.68376,236.5467
2023-04-17 08:09:26,31.503159,52.194794,75.515144,140.54457,149.49731,465.52966,343.12082,193.54678,242.60004,236.57985
2023-04-17 08:09:27,31.503674,52.19725,75.455025,140.38828,149.15797,465.1762,342.92834,193.9857,242.85973,236.63365
2023-04-17 08:09:28,31.510403,52.207066,75.48978,140.53554,149.58029,464.96988,342.82617,194.03249,242.90869,236.74944
2023-04-17 08:09:29,31.506273,52.214947,75.4357,140.36029,149.31992,464.66705,342.56473,194.18182,242.79387,236.7324
2023-04-17 08:09:30,31.505423,52.219444,75.598976,140.10956,148.85463,464.7384,342.38663,194.34995,242.80704,236.7508
2023-04-17 08:09:31,31.50889,52.242744,75.503784,141.19295,151.72624,468.19806,346.67563,193.98389,241.35472,236.80836
2023-04-17 08:09:32,31.511028,52.253456,75.58494,141.11162,151.46149,467.75827,346.51553,194.28035,241.57053,236.81946
2023-04-17 08:09:33,31.510792,52.255177,75.48835,140.953,150.71057,467.47772,346.32663,194.35533,241.66747,237.08015
2023-04-17 08:09:34,31.509033,52.268272,75.56658,140.88081,150.35738,467.04947,345.82047,194.1845,241.70615,237.02097
2023-04-17 08:09:35,31.510372,52.270172,75.60139,140.95088,150.06577,466.83447,345.31155,193.98615,241.82979,237.11615
2023-04-17 08:09:36,31.505451,52.277233,75.83261,141.22449,150.15437,466.52472,345.17972,194.30588,241.7509,237.15222
2023-04-17 08:09:37,31.505955,52.27972,75.77315,141.08334,149.84425,466.1773,344.98096,194.73856,242.01741,237.20787
2023-04-17 08:09:38,31.512678,52.289642,75.80687,141.24818,150.29224,465.98413,344.87885,194.77766,242.06807,237.32538
2023-04-17 08:09:39,31.50854,52.29763,75.754135,141.07979,150.04605,465.69257,344.608,194.9189,241.95297,237.3093
2023-04-17 08:09:40,31.507702,52.302174,75.916595,140.8362,149.59525,465.7757,344.42303,195.08173,241.96912,237.32896
2023-04-17 08:09:41,31.511003,52.321903,75.82413,141.7722,152.19682,469.14026,348.68848,194.80504,240.45607,237.34665
2023-04-17 08:09:42,31.51317,52.332977,75.90877,141.71756,151.97751,468.70886,348.54547,195.0989,240.68793,237.3622
2023-04-17 08:09:43,31.512875,52.334843,75.81161,141.58391,151.2659,468.43622,348.36667,195.16318,240.7978,237.6291
2023-04-17 08:09:44,31.511095,52.348225,75.89444,141.53827,150.96048,468.01694,347.86392,194.97879,240.84406,237.57437
2023-04-17 08:09:45,31.512457,52.350403,75.92925,141.6329,150.70755,467.81372,347.3585,194.77202,240.97652,237.6726
2023-04-17 08:09:46,31.507536,52.357666,76.162964,141.93115,150.83557,467.51514,347.2255,195.08672,240.90254,237.71187
2023-04-17 08:09:47,31.508028,52.360184,76.103966,141.80472,150.55476,467.1745,347.0205,195.5129,241.17609,237.7694
2023-04-17 08:09:48,31.514744,52.37022,76.136444,141.98679,151.02829,466.9953,346.91864,195.5442,241.2286,237.88872
2023-04-17 08:09:49,31.510597,52.378315,76.08492,141.82486,150.79597,466.7154,346.63843,195.67719,241.11319,237.87363
2023-04-17 08:09:50,31.509775,52.382908,76.24626,141.58769,150.3596,466.8112,346.4467,195.83446,241.13242,237.89471
2023-04-17 08:09:51,31.512909,52.398853,76.15899,142.38016,152.69112,470.0751,350.68478,195.64952,239.55937,237.8714
2023-04-17 08:09:52,31.515104,52.41029,76.247246,142.3527,152.51778,469.6527,350.55936,195.94054,239.8077,237.8916
2023-04-17 08:09:53,31.51475,52.41231,76.14925,142.24382,151.84598,469.38864,350.391,195.99382,239.93094,238.16496
2023-04-17 08:09:54,31.51295,52.425983,76.23646,142.22458,151.58885,468.97894,349.89197,195.79567,239.98486,238.11478
2023-04-17 08:09:55,31.514334,52.428448,76.27099,142.3433,151.37457,468.78833,349.39038,195.58015,240.12646,238.21625
2023-04-17 08:09:56,31.509415,52.435913,76.506805,142.66579,151.5422,468.5013,349.2565,195.88954,240.05766,238.25894
2023-04-17 08:09:57,31.509895,52.43846,76.44808,142.55357,151.29066,468.16812,349.04538,196.30907,240.33829,238.3184
2023-04-17 08:09:58,31.5166,52.448612,76.47904,142.75249,151.78957,468.00388,348.94394,196.33237,240.39297,238.43967
2023-04-17 08:09:59,31.512445,52.45682,76.42859,142.59653,151.57088,467.73608,348.65445,196.45699,240.27724,238.42563
2023-04-17 08:10:00,31.51164,52.461456,76.58851,142.36507,151.14874,467.84534,348.45605,196.60844,240.29967,238.44826
2023-04-17 08:10:01,31.514606,52.47342,76.50905,143.01826,153.21056,471.0026,352.66293,196.51764,238.6673,238.38272
2023-04-17 08:10:02,31.516832,52.48523,76.60104,143.01848,153.08372,470.5899,352.5556,196.80551,238.93246,238.40776
2023-04-17 08:10:03,31.516418,52.487404,76.50193,142.93422,152.45232,470.33508,352.39813,196.84753,239.06946,238.68784
2023-04-17 08:10:04,31.514599,52.50138,76.593285,142.94116,152.24393,469.93567,351.90305,196.63548,239.13133,238.64232
2023-04-17 08:10:05,31.516005,52.504128,76.627205,143.08337,152.06833,469.75845,351.4058,196.41084,239.2824,238.74721
2023-04-17 08:10:06,31.511087,52.511806,76.8647,143.42964,152.27557,469.4834,351.2713,196.71466,239.2189,238.79362
2023-04-17 08:10:07,31.511557,52.514378,76.80607,143.33109,152.05328,469.15848,351.05414,197.1273,239.50682,238.85503
2023-04-17 08:10:08,31.51825,52.52465,76.83524,143.54645,152.57733,469.0101,350.95337,197.14249,239.56389,238.9784
2023-04-17 08:10:09,31.51409,52.532978,76.785706,143.39598,152.37196,468.75482,350.65463,197.25864,239.44785,238.96547
2023-04-17 08:10:10,31.5133,52.53766,76.94386,143.16937,151.96387,468.8785,350.4498,197.40398,239.47357,238.98982
2023-04-17 08:10:11,31.5161,52.54543,76.87497,143.688,153.75648,471.92276,354.6213,197.40959,237.78226,238.88062
2023-04-17 08:10:12,31.518356,52.55762,76.97087,143.71638,153.67677,471.52045,354.53256,197.69403,238.06465,238.91072
2023-04-17 08:10:13,31.517881,52.55996,76.87033,143.65651,153.08621,471.27557,354.38638,197.72452,238.21591,239.1978
2023-04-17 08:10:14,31.51604,52.574253,76.965576,143.68938,152.92697,470.88712,353.8956,197.49841,238.2859,239.15701
2023-04-17 08:10:15,31.517473,52.57728,76.99854,143.85448,152.79,470.72418,353.4031,197.2643,238.44684,239.26556
2023-04-17 08:10:16,31.512554,52.585167,77.2373,144.22401,153.03688,470.46152,353.26828,197.56232,238.38878,239.31596
2023-04-17 08:10:17,31.513012,52.58777,77.17853,144.13847,152.84381,470.14563,353.04526,197.9679,238.68416,239.37936
2023-04-17 08:10:18,31.519693,52.59817,77.20561,144.3698,153.39275,470.0141,352.94534,197.9748,238.7439,239.50504
2023-04-17 08:10:19,31.515528,52.606613,77.15683,144.22427,153.2003,469.77185,352.63748,198.08237,238.6275,239.49327
2023-04-17 08:10:20,31.514755,52.611343,77.31285,144.00162,152.80595,469.91092,352.42642,198.22133,238.65672,239.51947
2023-04-17 08:10:21,31.517391,52.614723,77.25746,144.39091,154.33049,472.83554,356.55832,198.32565,236.90683,239.36516
2023-04-17 08:10:22,31.51968,52.6273,77.35743,144.44797,154.29845,472.44427,356.48868,198.6064,237.20694,239.40059
2023-04-17 08:10:23,31.519146,52.629807,77.25516,144.41222,153.74922,472.2101,356.35428,198.62508,237.37285,239.69495
2023-04-17 08:10:24,31.517284,52.64443,77.354,144.4707,153.63954,471.83328,355.8681,198.38478,237.45122,239.65898
2023-04-17 08:10:25,31.518742,52.647736,77.38566,144.65796,153.54108,471.68558,355.38086,198.14085,237.62236,239.77141
2023-04-17 08:10:26,31.51382,52.65584,77.62519,145.0502,153.82759,471.43564,355.24606,198.43282,237.56995,239.82616
2023-04-17 08:10:27,31.514269,52.658466,77.566055,144.97702,153.66356,471.1297,355.0173,198.83116,237.87294,239.89157
2023-04-17 08:10:28,31.520935,52.669006,77.59075,145.22379,154.23709,471.01608,354.91852,198.82965,237.93567,240.0197
2023-04-17 08:10:29,31.516766,52.677574,77.54251,145.08258,154.05719,470.78723,354.6017,198.92857,237.81895,240.00919
2023-04-17 08:10:30,31.51601,52.682343,77.69603,144.86292,153.67632,470.94275,354.38467,199.06085,237.85178,240.03745
2023-04-17 08:10:31,31.518484,52.68114,77.65721,145.12857,154.93417,473.74063,358.47256,199.2661,236.04353,239.83641
2023-04-17 08:10:32,31.520807,52.694115,77.76141,145.21478,154.95026,473.36115,358.42252,199.5429,236.36176,239.87735
2023-04-17 08:10:33,31.520212,52.69679,77.65709,145.20284,154.4429,473.13843,358.30035,199.5495,236.54286,240.17932
2023-04-17 08:10:34,31.51833,52.711754,77.759224,145.2866,154.38309,472.77402,357.81912,199.2949,236.62978,240.14828
2023-04-17 08:10:35,31.519815,52.71534,77.78918,145.49525,154.32303,472.64243,357.33768,199.04077,236.81154,240.26483
2023-04-17 08:10:36,31.514893,52.723663,78.029,145.90953,154.64906,472.40567,357.2033,199.32645,236.76498,240.32425
2023-04-17 08:10:37,31.515331,52.726315,77.969246,145.84796,154.51389,472.1105,356.969,199.7174,237.07574,240.39175
2023-04-17 08:10:38,31.52198,52.736996,77.99121,146.10957,155.11165,472.0159,356.8716,199.70737,237.1418,240.52254
2023-04-17 08:10:39,31.517807,52.745697,77.94331,145.97202,154.94385,471.80093,356.54605,199.79758,237.02473,240.51334
