ts,T,H,PMS1,PMS2_5,PMS10,CO2,NO2,CO,VoC,C2H5OH,ID,Loc,Customer,Ph
2023-04-24 00:47:18,28.3,45.7,26,40,47,447,233,141,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:47:20,28.3,45.7,26,40,47,447,233,141,163,181,12,Kitchen window,H2,XXXX
2023-04-24 00:47:21,28.3,45.7,27,40,47,447,234,142,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:47:22,28.3,45.7,27,40,47,447,233,141,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:47:23,28.3,45.7,26,40,47,447,234,141,163,181,12,Kitchen window,H2,XXXX
2023-04-24 00:47:24,28.3,45.7,26,40,47,447,235,140,164,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:25,28.3,45.7,26,40,47,447,233,140,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:47:26,28.3,45.7,26,41,48,447,233,142,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:47:27,28.3,45.7,26,41,48,448,232,141,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:47:29,28.3,45.7,27,41,48,448,233,142,163,181,12,Kitchen window,H2,XXXX
2023-04-24 00:47:30,28.3,45.6,27,41,48,447,233,140,163,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:31,28.3,45.7,27,41,49,448,232,141,163,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:32,28.3,45.6,27,41,49,447,233,142,162,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:33,28.3,45.7,27,41,50,447,233,141,162,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:34,28.3,45.6,27,41,50,447,233,141,163,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:35,28.3,45.7,27,41,50,446,232,141,162,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:36,28.3,45.7,27,41,50,446,233,141,163,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:38,28.3,45.7,27,41,50,447,233,142,162,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:39,28.3,45.6,26,41,49,447,232,141,162,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:40,28.3,45.7,26,41,49,447,232,141,162,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:41,28.3,45.7,26,41,49,447,232,142,161,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:42,28.3,45.7,26,41,49,447,231,141,162,179,12,Kitchen window,H2,XXXX
2023-04-24 00:47:43,28.3,45.7,26,41,49,447,232,141,161,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:44,28.3,45.7,26,40,48,447,231,141,161,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:45,28.3,45.7,26,40,48,447,230,141,161,179,12,Kitchen window,H2,XXXX
2023-04-24 00:47:47,28.3,45.6,26,40,48,447,232,142,161,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:48,28.3,45.6,27,41,49,447,231,141,161,179,12,Kitchen window,H2,XXXX
2023-04-24 00:47:49,28.3,45.7,26,40,48,448,231,142,161,180,12,Kitchen window,H2,XXXX
2023-04-24 00:47:50,28.3,45.6,26,40,48,448,230,140,160,179,12,Kitchen window,H2,XXXX
2023-04-24 00:47:51,28.3,45.7,26,40,48,448,230,141,160,179,12,Kitchen window,H2,XXXX
2023-04-24 00:47:52,28.3,45.6,26,40,48,448,230,141,159,179,12,Kitchen window,H2,XXXX
2023-04-24 00:47:53,28.3,45.7,26,40,48,448,229,141,160,179,12,Kitchen window,H2,XXXX
2023-04-24 00:47:54,28.3,45.7,26,40,50,448,229,142,159,179,12,Kitchen window,H2,XXXX
2023-04-24 00:47:56,28.3,45.6,26,40,50,448,228,140,159,179,12,Kitchen window,H2,XXXX
2023-04-24 00:47:57,28.3,45.6,25,39,49,448,228,142,159,179,12,Kitchen window,H2,XXXX
2023-04-24 00:47:58,28.3,45.7,25,39,49,448,230,143,159,179,12,Kitchen window,H2,XXXX
2023-04-24 00:47:59,28.3,45.7,25,39,46,448,231,142,160,179,12,Kitchen window,H2,XXXX
2023-04-24 00:48:00,28.3,45.7,26,40,47,448,233,143,161,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:01,28.3,45.6,26,40,47,448,236,142,161,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:02,28.3,45.7,26,40,48,448,237,142,163,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:03,28.3,45.7,26,40,49,448,240,143,163,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:05,28.3,45.6,26,41,50,448,240,142,164,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:06,28.3,45.7,26,42,51,448,242,143,166,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:07,28.3,45.7,26,43,52,448,243,143,166,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:08,28.3,45.7,26,43,52,448,245,143,167,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:09,28.3,45.7,26,44,52,448,245,143,168,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:10,28.3,45.7,26,45,56,448,245,141,168,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:11,28.3,45.7,27,45,56,448,246,142,168,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:12,28.3,45.7,27,46,57,448,248,142,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:13,28.3,45.7,26,45,56,448,248,142,170,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:15,28.3,45.7,26,45,56,448,248,142,170,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:16,28.3,45.7,27,45,56,448,247,143,170,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:17,28.3,45.7,27,45,56,448,245,142,170,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:18,28.3,45.7,26,45,55,448,244,142,170,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:19,28.3,45.7,26,45,55,448,242,141,170,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:20,28.3,45.7,27,45,56,448,241,142,170,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:21,28.3,45.7,27,45,56,448,239,142,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:22,28.3,45.7,27,45,56,448,236,141,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:24,28.3,45.7,26,44,53,448,236,142,168,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:25,28.3,45.7,26,44,53,447,234,141,168,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:26,28.3,45.7,26,44,53,448,232,142,168,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:27,28.3,45.7,26,43,51,449,231,142,167,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:28,28.3,45.7,26,42,50,449,230,142,166,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:29,28.3,45.7,26,42,50,448,230,142,166,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:30,28.3,45.7,26,42,50,448,229,141,166,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:31,28.3,45.7,26,41,50,448,229,142,166,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:32,28.3,45.7,26,41,50,448,229,142,166,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:34,28.3,45.7,27,43,51,449,228,142,166,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:35,28.3,45.7,27,43,51,448,229,142,165,182,12,Kitchen window,H2,XXXX
2023-04-24 00:48:36,28.3,45.7,27,42,51,449,228,143,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:37,28.3,45.7,27,42,51,449,227,142,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:38,28.3,45.7,27,42,51,449,227,143,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:39,28.3,45.7,26,40,48,449,228,141,163,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:40,28.3,45.7,26,40,48,449,230,143,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:42,28.3,45.7,27,41,49,449,230,142,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:43,28.3,45.7,27,41,49,449,231,141,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:44,28.3,45.7,27,41,49,449,232,142,165,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:45,28.3,45.7,26,41,48,449,232,142,165,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:46,28.3,45.7,26,41,48,449,233,143,165,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:47,28.3,45.7,26,41,48,449,234,143,165,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:48,28.3,45.7,27,42,49,449,234,142,165,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:49,28.3,45.7,27,42,50,449,235,143,167,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:50,28.3,45.7,27,42,50,449,234,142,166,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:52,28.3,45.7,27,42,50,449,234,142,166,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:53,28.3,45.7,27,42,50,449,235,143,166,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:54,28.3,45.7,26,41,49,449,232,141,166,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:55,28.3,45.7,26,41,48,449,233,143,166,181,12,Kitchen window,H2,XXXX
2023-04-24 00:48:56,28.3,45.7,26,41,48,449,232,142,165,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:57,28.3,45.7,26,40,48,449,233,142,165,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:58,28.3,45.7,26,40,48,449,233,143,165,180,12,Kitchen window,H2,XXXX
2023-04-24 00:48:59,28.3,45.7,26,40,48,449,233,142,165,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:01,28.3,45.7,26,41,49,449,233,143,165,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:02,28.3,45.7,26,41,49,449,232,142,164,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:03,28.3,45.7,27,42,50,449,233,143,165,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:04,28.3,45.7,27,42,50,449,234,143,166,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:05,28.3,45.7,27,43,50,448,235,143,165,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:06,28.3,45.7,27,43,50,448,236,144,166,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:07,28.3,45.7,27,43,50,449,235,143,167,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:08,28.3,45.7,27,43,50,450,236,144,167,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:10,28.3,45.7,27,43,50,449,237,144,167,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:11,28.3,45.7,27,43,50,449,239,143,168,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:12,28.3,45.7,27,43,50,449,240,143,168,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:13,28.3,45.7,27,43,51,449,239,143,168,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:14,28.3,45.7,26,42,50,450,239,143,168,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:15,28.3,45.7,26,42,50,450,239,144,168,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:16,28.3,45.8,26,41,49,450,237,143,168,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:17,28.3,45.7,26,42,50,450,236,143,167,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:19,28.3,45.7,26,42,49,449,236,144,167,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:20,28.3,45.8,26,41,49,449,234,143,167,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:21,28.3,45.7,27,42,49,450,233,144,166,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:22,28.3,45.7,27,41,49,450,231,143,165,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:23,28.3,45.8,27,41,47,450,231,143,166,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:24,28.3,45.7,26,40,47,450,232,144,166,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:25,28.3,45.8,26,40,47,450,234,143,166,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:26,28.3,45.8,26,40,47,450,239,144,167,181,12,Kitchen window,H2,XXXX
2023-04-24 00:49:28,28.3,45.7,26,40,47,450,242,144,168,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:29,28.3,45.8,26,41,48,450,241,143,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:30,28.3,45.8,26,41,48,450,242,144,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:31,28.3,45.8,26,41,48,450,241,143,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:32,28.3,45.8,25,40,47,450,242,144,169,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:33,28.3,45.8,25,41,49,450,240,143,169,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:34,28.3,45.8,25,41,49,450,238,142,168,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:35,28.3,45.8,25,41,49,450,238,143,168,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:36,28.3,45.8,26,42,50,450,236,142,168,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:38,28.3,45.8,27,42,52,451,236,141,167,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:39,28.3,45.8,27,43,53,451,236,142,167,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:40,28.3,45.7,27,42,52,450,237,141,167,182,12,Kitchen window,H2,XXXX
2023-04-24 00:49:41,28.3,45.7,27,43,52,450,239,143,167,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:42,28.3,45.7,27,42,50,449,240,142,167,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:43,28.3,45.7,27,42,50,449,241,142,168,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:44,28.3,45.7,27,42,50,450,243,143,169,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:45,28.3,45.7,27,42,50,450,244,142,169,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:47,28.3,45.7,27,42,50,450,245,143,170,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:48,28.3,45.7,25,40,49,450,245,144,170,184,12,Kitchen window,H2,XXXX
2023-04-24 00:49:49,28.3,45.7,25,40,49,450,244,144,170,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:50,28.3,45.8,26,40,49,450,244,143,170,184,12,Kitchen window,H2,XXXX
2023-04-24 00:49:51,28.3,45.8,26,40,49,449,243,143,171,184,12,Kitchen window,H2,XXXX
2023-04-24 00:49:52,28.3,45.8,26,40,49,449,242,143,170,184,12,Kitchen window,H2,XXXX
2023-04-24 00:49:53,28.3,45.7,26,41,49,450,242,143,171,184,12,Kitchen window,H2,XXXX
2023-04-24 00:49:54,28.3,45.8,26,41,49,450,240,142,170,184,12,Kitchen window,H2,XXXX
2023-04-24 00:49:56,28.3,45.7,26,41,49,450,240,142,171,184,12,Kitchen window,H2,XXXX
2023-04-24 00:49:57,28.3,45.8,27,42,50,450,238,142,170,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:58,28.3,45.7,27,42,50,450,238,143,169,183,12,Kitchen window,H2,XXXX
2023-04-24 00:49:59,28.3,45.8,27,42,50,450,238,143,168,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:00,28.3,45.7,27,42,50,450,235,142,168,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:01,28.3,45.7,27,42,50,450,236,142,168,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:02,28.3,45.7,27,42,50,450,235,141,168,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:03,28.3,45.7,27,42,50,450,235,141,168,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:05,28.3,45.7,27,42,50,450,235,142,167,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:06,28.3,45.7,27,42,50,450,234,142,167,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:07,28.3,45.7,27,42,50,450,235,143,166,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:08,28.3,45.7,27,43,52,450,234,142,166,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:09,28.3,45.7,27,42,50,450,234,142,166,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:10,28.3,45.7,28,43,52,450,235,143,167,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:11,28.3,45.7,27,43,51,450,234,142,167,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:12,28.3,45.7,27,44,52,450,236,143,166,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:14,28.3,45.7,27,44,52,450,237,142,167,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:15,28.3,45.8,26,42,51,450,238,143,167,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:16,28.3,45.7,26,42,51,450,240,143,168,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:17,28.3,45.8,26,43,52,450,240,142,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:18,28.3,45.8,28,44,52,450,241,143,169,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:19,28.3,45.8,27,44,52,450,242,144,169,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:20,28.3,45.8,27,44,52,450,241,143,170,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:21,28.3,45.7,27,43,51,450,241,144,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:23,28.3,45.7,27,43,51,450,240,143,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:24,28.3,45.8,28,44,52,450,239,143,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:25,28.3,45.7,28,44,52,450,240,144,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:26,28.3,45.7,28,44,52,450,240,142,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:27,28.3,45.8,26,42,51,450,240,144,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:28,28.3,45.7,26,42,51,450,240,143,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:29,28.3,45.8,26,42,50,450,239,143,168,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:30,28.3,45.7,26,42,50,450,240,144,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:31,28.3,45.8,26,42,50,450,241,144,169,182,12,Kitchen window,H2,XXXX
2023-04-24 00:50:33,28.3,45.8,27,43,52,450,244,145,170,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:34,28.3,45.7,27,43,52,449,247,144,171,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:35,28.3,45.8,27,43,51,449,249,144,172,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:36,28.3,45.8,27,42,50,450,250,145,172,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:37,28.3,45.8,27,41,49,450,250,145,173,183,12,Kitchen window,H2,XXXX
2023-04-24 00:50:38,28.3,45.8,27,41,49,451,252,146,173,184,12,Kitchen window,H2,XXXX
2023-04-24 00:50:39,28.3,45.8,26,40,48,451,254,146,174,185,12,Kitchen window,H2,XXXX
2023-04-24 00:50:41,28.3,45.8,25,40,48,450,256,146,175,185,12,Kitchen window,H2,XXXX
2023-04-24 00:50:42,28.3,45.8,25,40,48,451,258,146,177,185,12,Kitchen window,H2,XXXX
2023-04-24 00:50:43,28.3,45.8,25,40,50,451,259,145,178,187,12,Kitchen window,H2,XXXX
2023-04-24 00:50:44,28.3,45.8,25,40,49,451,263,147,179,187,12,Kitchen window,H2,XXXX
2023-04-24 00:50:45,28.3,45.8,25,39,49,451,264,145,180,187,12,Kitchen window,H2,XXXX
2023-04-24 00:50:46,28.3,45.8,25,40,48,451,264,146,181,188,12,Kitchen window,H2,XXXX
2023-04-24 00:50:47,28.3,45.8,25,40,49,451,265,147,182,188,12,Kitchen window,H2,XXXX
2023-04-24 00:50:48,28.3,45.8,26,41,50,451,264,145,183,188,12,Kitchen window,H2,XXXX
2023-04-24 00:50:49,28.3,45.8,26,44,53,451,264,146,183,188,12,Kitchen window,H2,XXXX
2023-04-24 00:50:51,28.3,45.8,27,44,54,451,263,145,182,188,12,Kitchen window,H2,XXXX
2023-04-24 00:50:52,28.3,45.8,27,44,52,451,261,145,181,188,12,Kitchen window,H2,XXXX
2023-04-24 00:50:53,28.3,45.8,27,44,52,451,260,146,182,187,12,Kitchen window,H2,XXXX
2023-04-24 00:50:54,28.3,45.8,27,44,52,451,258,145,181,188,12,Kitchen window,H2,XXXX
2023-04-24 00:50:55,28.3,45.8,27,44,52,451,257,145,181,187,12,Kitchen window,H2,XXXX
2023-04-24 00:50:56,28.3,45.8,27,44,53,451,256,145,181,187,12,Kitchen window,H2,XXXX
2023-04-24 00:50:57,28.3,45.8,27,44,53,451,253,145,180,187,12,Kitchen window,H2,XXXX
2023-04-24 00:50:58,28.3,45.8,27,44,52,452,252,146,179,187,12,Kitchen window,H2,XXXX
2023-04-24 00:51:00,28.3,45.8,26,43,51,452,251,145,179,187,12,Kitchen window,H2,XXXX
2023-04-24 00:51:01,28.3,45.8,25,42,49,452,250,145,179,187,12,Kitchen window,H2,XXXX
2023-04-24 00:51:02,28.3,45.8,25,41,49,451,251,146,179,187,12,Kitchen window,H2,XXXX
2023-04-24 00:51:03,28.3,45.8,26,43,51,451,250,145,178,187,12,Kitchen window,H2,XXXX
2023-04-24 00:51:04,28.3,45.8,26,43,51,451,251,146,179,187,12,Kitchen window,H2,XXXX
2023-04-24 00:51:05,28.3,45.8,27,44,53,452,255,146,180,187,12,Kitchen window,H2,XXXX
2023-04-24 00:51:06,28.3,45.8,27,45,54,451,257,145,180,188,12,Kitchen window,H2,XXXX
2023-04-24 00:51:07,28.3,45.8,28,45,54,452,260,147,181,189,12,Kitchen window,H2,XXXX
2023-04-24 00:51:09,28.3,45.8,28,45,53,452,262,146,182,190,12,Kitchen window,H2,XXXX
2023-04-24 00:51:10,28.3,45.8,27,44,54,452,268,147,184,191,12,Kitchen window,H2,XXXX
2023-04-24 00:51:11,28.3,45.8,27,44,54,452,274,148,187,192,12,Kitchen window,H2,XXXX
2023-04-24 00:51:12,28.3,45.9,28,45,54,452,277,148,188,193,12,Kitchen window,H2,XXXX
2023-04-24 00:51:13,28.3,45.8,28,45,54,452,280,149,190,194,12,Kitchen window,H2,XXXX
2023-04-24 00:51:14,28.3,45.8,28,45,54,452,280,148,190,195,12,Kitchen window,H2,XXXX
2023-04-24 00:51:15,28.3,45.9,28,45,55,452,278,147,190,196,12,Kitchen window,H2,XXXX
2023-04-24 00:51:16,28.3,45.8,28,45,55,452,277,148,191,196,12,Kitchen window,H2,XXXX
2023-04-24 00:51:17,28.3,45.9,28,45,55,451,275,146,190,198,12,Kitchen window,H2,XXXX
2023-04-24 00:51:19,28.3,45.8,28,45,55,451,274,147,190,198,12,Kitchen window,H2,XXXX
2023-04-24 00:51:20,28.3,45.9,27,45,55,451,271,146,189,198,12,Kitchen window,H2,XXXX
2023-04-24 00:51:21,28.3,45.9,27,44,52,451,268,146,189,198,12,Kitchen window,H2,XXXX
2023-04-24 00:51:22,28.3,45.8,27,44,52,451,267,146,188,198,12,Kitchen window,H2,XXXX
2023-04-24 00:51:23,28.3,45.9,27,44,53,451,264,145,187,198,12,Kitchen window,H2,XXXX
2023-04-24 00:51:24,28.3,45.9,28,44,54,450,263,144,187,198,12,Kitchen window,H2,XXXX
2023-04-24 00:51:25,28.3,45.9,28,44,53,452,263,145,187,197,12,Kitchen window,H2,XXXX
2023-04-24 00:51:26,28.3,45.9,28,44,54,452,263,144,187,197,12,Kitchen window,H2,XXXX
2023-04-24 00:51:28,28.3,45.8,28,44,53,452,262,145,187,197,12,Kitchen window,H2,XXXX
2023-04-24 00:51:29,28.3,45.8,28,44,53,452,259,143,186,197,12,Kitchen window,H2,XXXX
2023-04-24 00:51:30,28.3,45.8,28,45,54,452,259,143,184,196,12,Kitchen window,H2,XXXX
2023-04-24 00:51:31,28.3,45.8,28,45,54,452,259,145,185,195,12,Kitchen window,H2,XXXX
2023-04-24 00:51:32,28.3,45.8,28,45,54,452,256,144,184,195,12,Kitchen window,H2,XXXX
2023-04-24 00:51:33,28.3,45.8,28,44,53,453,254,144,184,196,12,Kitchen window,H2,XXXX
2023-04-24 00:51:34,28.3,45.8,28,44,53,453,253,144,182,195,12,Kitchen window,H2,XXXX
2023-04-24 00:51:35,28.3,45.8,28,44,53,453,251,143,182,195,12,Kitchen window,H2,XXXX
2023-04-24 00:51:37,28.3,45.8,27,44,52,452,252,144,183,196,12,Kitchen window,H2,XXXX
2023-04-24 00:51:38,28.3,45.8,27,44,52,453,254,143,184,195,12,Kitchen window,H2,XXXX
2023-04-24 00:51:39,28.3,45.8,25,43,51,453,256,143,185,194,12,Kitchen window,H2,XXXX
2023-04-24 00:51:40,28.3,45.8,25,43,51,452,256,143,186,194,12,Kitchen window,H2,XXXX
2023-04-24 00:51:41,28.3,45.8,25,42,51,452,252,142,184,194,12,Kitchen window,H2,XXXX
2023-04-24 00:51:42,28.3,45.8,27,43,51,452,251,143,184,193,12,Kitchen window,H2,XXXX
2023-04-24 00:51:43,28.3,45.8,26,42,50,453,248,142,184,193,12,Kitchen window,H2,XXXX
2023-04-24 00:51:44,28.3,45.8,27,42,51,453,247,143,182,193,12,Kitchen window,H2,XXXX
2023-04-24 00:51:46,28.3,45.8,27,42,52,453,247,143,182,192,12,Kitchen window,H2,XXXX
2023-04-24 00:51:47,28.3,45.8,27,42,52,452,245,142,181,192,12,Kitchen window,H2,XXXX
2023-04-24 00:51:48,28.3,45.8,26,41,51,453,245,143,180,192,12,Kitchen window,H2,XXXX
2023-04-24 00:51:49,28.3,45.8,26,40,50,452,245,142,179,191,12,Kitchen window,H2,XXXX
2023-04-24 00:51:50,28.3,45.8,26,41,50,452,245,142,179,192,12,Kitchen window,H2,XXXX
2023-04-24 00:51:51,28.3,45.8,26,41,50,452,247,143,179,192,12,Kitchen window,H2,XXXX
2023-04-24 00:51:52,28.3,45.8,26,41,50,453,247,142,179,191,12,Kitchen window,H2,XXXX
2023-04-24 00:51:53,28.3,45.8,26,41,50,452,249,144,179,191,12,Kitchen window,H2,XXXX
2023-04-24 00:51:54,28.3,45.8,26,42,51,452,249,143,178,191,12,Kitchen window,H2,XXXX
2023-04-24 00:51:56,28.3,45.8,26,42,52,452,248,142,179,191,12,Kitchen window,H2,XXXX
2023-04-24 00:51:57,28.3,45.8,26,41,49,453,249,143,179,191,12,Kitchen window,H2,XXXX
2023-04-24 00:51:58,28.3,45.8,27,41,48,453,249,142,178,191,12,Kitchen window,H2,XXXX
2023-04-24 00:51:59,28.3,45.8,27,42,50,453,249,143,178,191,12,Kitchen window,H2,XXXX
2023-04-24 00:52:00,28.3,45.8,27,41,49,453,250,143,178,190,12,Kitchen window,H2,XXXX
2023-04-24 00:52:01,28.3,45.8,27,42,51,454,247,143,177,191,12,Kitchen window,H2,XXXX
2023-04-24 00:52:02,28.3,45.8,27,43,51,454,248,143,178,191,12,Kitchen window,H2,XXXX
2023-04-24 00:52:03,28.3,45.8,27,41,50,453,247,142,177,191,12,Kitchen window,H2,XXXX
2023-04-24 00:52:05,28.3,45.8,27,42,50,453,246,142,176,191,12,Kitchen window,H2,XXXX
2023-04-24 00:52:06,28.3,45.8,27,42,52,453,247,143,176,191,12,Kitchen window,H2,XXXX
2023-04-24 00:52:07,28.3,45.8,27,42,52,453,246,143,175,191,12,Kitchen window,H2,XXXX
